23,84,4
22,83,4
22,84,4
21,81,4
23,85,4
21,84,4
22,83,4
23,82,4
21,82,4
21,85,4
21,84,4
22,83,4
21,85,4
21,83,4
23,85,4
22,82,4
23,82,4
22,85,4
22,83,4
22,81,4
21,82,4
21,85,4
23,84,4
21,82,4
22,81,4
21,84,4
22,84,4
23,83,4
23,84,4
23,81,4
23,81,4
21,81,4
21,83,4
23,82,4
25,90,4
26,86,4
25,87,4
26,88,4
26,89,4
26,87,4
25,89,4
25,86,4
24,87,4
26,86,4
26,87,4
25,89,4
24,90,4
25,87,4
26,90,4
24,90,4
26,86,4
25,89,4
26,89,4
26,90,4
24,88,4
26,89,4
24,88,4
25,86,4
24,88,4
26,86,4
25,86,4
26,90,4
25,89,4
24,88,4
25,90,4
26,88,4
25,90,4
24,88,4
24,89,4
26,90,4
24,89,4
26,87,4
26,87,4
25,88,4
16,62,5
15,62,5
17,62,5
17,58,5
17,61,5
16,62,5
15,63,5
17,57,5
15,61,5
15,62,5
17,62,5
15,61,5
15,60,5
15,60,5
15,59,5
15,58,5
16,62,5
16,57,5
17,59,5
16,58,5
16,58,5
15,63,5
15,58,5
17,58,5
16,58,5
15,63,5
17,58,5
15,61,5
15,62,5
16,60,5
17,62,5
15,57,5
16,57,5
17,60,5
16,62,5
17,60,5
17,59,5
16,58,5
17,63,5
16,63,5
20,64,5
19,64,5
19,70,5
20,68,5
18,66,5
18,70,5
20,68,5
19,65,5
20,64,5
19,66,5
20,66,5
20,65,5
20,68,5
18,65,5
19,67,5
19,69,5
20,64,5
19,67,5
18,66,5
18,66,5
19,69,5
19,70,5
18,65,5
19,70,5
18,70,5
18,69,5
19,64,5
20,69,5
20,65,5
19,70,5
19,70,5
19,67,5
19,67,5
19,65,5
20,64,5
18,68,5
19,65,5
20,66,5
18,66,5
20,65,5
21,73,5
21,74,5
21,72,5
23,74,5
22,75,5
22,74,5
22,72,5
23,73,5
21,74,5
21,71,5
22,71,5
22,74,5
22,74,5
23,75,5
22,73,5
22,72,5
21,75,5
21,75,5
22,75,5
23,75,5
23,72,5
23,71,5
22,73,5
22,73,5
22,75,5
23,71,5
23,72,5
21,75,5
22,74,5
23,72,5
21,71,5
22,72,5
21,72,5
23,71,5
22,71,5
23,75,5
21,74,5
21,72,5
23,71,5
23,74,5
25,78,5
24,80,5
24,79,5
25,78,5
25,79,5
25,76,5
26,77,5
26,77,5
24,77,5
25,77,5
25,78,5
24,76,5
25,77,5
24,79,5
24,77,5
26,79,5
24,78,5
25,77,5
24,77,5
24,80,5
26,76,5
25,77,5
26,76,5
26,79,5
24,80,5
26,78,5
26,79,5
25,76,5
24,80,5
24,76,5
24,76,5
25,77,5
24,77,5
26,76,5
26,79,5
26,80,5
24,80,5
26,79,5
25,78,5
25,78,5
28,81,5
28,81,5
27,82,5
27,85,5
28,81,5
28,84,5
27,81,5
29,85,5
27,82,5
27,81,5
29,82,5
28,82,5
27,84,5
28,81,5
29,81,5
27,84,5
28,82,5
29,82,5
27,84,5
28,82,5
28,82,5
28,84,5
28,83,5
27,85,5
28,81,5
27,84,5
29,85,5
29,83,5
29,81,5
27,83,5
29,83,5
28,83,5
29,84,5
29,83,5
27,82,5
27,85,5
29,83,5
29,83,5
27,83,5
29,83,5
20,54,6
20,53,6
18,54,6
19,51,6
20,56,6
18,51,6
19,51,6
20,52,6
19,51,6
19,51,6
19,56,6
19,56,6
19,52,6
18,54,6
19,54,6
20,54,6
19,52,6
19,54,6
20,56,6
20,56,6
20,52,6
18,53,6
20,51,6
19,53,6
20,53,6
20,56,6
18,54,6
19,54,6
19,51,6
20,54,6
18,52,6
19,52,6
18,54,6
19,53,6
18,51,6
19,55,6
18,53,6
18,54,6
18,52,6
19,55,6
22,57,6
22,59,6
21,62,6
21,62,6
23,58,6
22,61,6
23,59,6
23,63,6
23,63,6
22,63,6
23,60,6
23,61,6
23,62,6
22,57,6
22,59,6
23,63,6
22,61,6
23,60,6
23,63,6
22,62,6
23,59,6
22,58,6
22,61,6
22,62,6
21,57,6
22,62,6
23,63,6
22,60,6
21,63,6
21,60,6
22,62,6
23,61,6
22,61,6
23,57,6
22,61,6
22,59,6
23,62,6
22,63,6
23,63,6
22,59,6
24,66,6
26,70,6
25,69,6
25,70,6
26,68,6
26,67,6
26,65,6
25,64,6
24,67,6
25,69,6
25,69,6
26,66,6
25,70,6
25,64,6
26,66,6
25,70,6
25,65,6
25,64,6
24,68,6
25,68,6
26,70,6
25,69,6
25,69,6
25,68,6
25,65,6
25,64,6
24,69,6
24,68,6
25,66,6
25,64,6
26,65,6
26,69,6
24,64,6
26,64,6
26,64,6
26,65,6
25,67,6
24,68,6
26,69,6
25,68,6
29,73,6
27,74,6
28,72,6
29,74,6
28,71,6
27,74,6
28,75,6
28,75,6
28,72,6
27,71,6
27,74,6
29,71,6
29,72,6
29,73,6
28,73,6
28,74,6
29,73,6
28,72,6
28,75,6
29,72,6
28,72,6
29,75,6
29,74,6
29,71,6
29,72,6
29,74,6
29,74,6
27,71,6
27,72,6
29,74,6
29,73,6
29,72,6
29,73,6
29,74,6
27,73,6
29,73,6
28,71,6
29,71,6
29,75,6
29,75,6
34,78,6
35,79,6
35,80,6
34,79,6
33,77,6
34,76,6
33,78,6
35,80,6
33,79,6
35,80,6
35,78,6
33,79,6
34,80,6
34,77,6
34,76,6
35,80,6
34,78,6
33,76,6
34,76,6
34,80,6
33,78,6
34,78,6
34,79,6
34,80,6
35,76,6
33,80,6
35,78,6
35,76,6
33,76,6
33,78,6
33,80,6
33,78,6
33,77,6
35,78,6
33,77,6
34,80,6
35,76,6
33,79,6
35,79,6
33,77,6
22,44,7
23,45,7
23,44,7
21,46,7
22,45,7
22,44,7
22,47,7
21,49,7
21,49,7
23,47,7
22,50,7
22,47,7
23,46,7
21,49,7
23,50,7
23,45,7
22,47,7
22,44,7
23,49,7
23,50,7
23,48,7
22,49,7
22,44,7
21,48,7
23,44,7
21,46,7
23,50,7
21,47,7
21,49,7
21,49,7
23,50,7
21,49,7
23,44,7
23,48,7
22,47,7
23,49,7
21,45,7
22,50,7
22,47,7
23,45,7
25,55,7
25,53,7
25,55,7
24,54,7
25,51,7
24,55,7
24,53,7
25,54,7
24,55,7
25,52,7
26,51,7
24,54,7
25,52,7
26,53,7
24,56,7
25,53,7
26,54,7
24,52,7
26,55,7
26,51,7
24,51,7
25,55,7
26,56,7
24,51,7
26,55,7
24,55,7
24,52,7
26,54,7
26,55,7
24,51,7
26,52,7
25,51,7
24,56,7
24,56,7
25,56,7
25,51,7
24,56,7
25,53,7
26,55,7
24,56,7
27,59,7
27,60,7
28,59,7
28,58,7
29,60,7
27,61,7
29,63,7
29,59,7
28,60,7
28,60,7
29,59,7
29,61,7
27,62,7
27,59,7
29,61,7
27,57,7
27,58,7
28,62,7
29,58,7
28,58,7
29,58,7
29,57,7
27,61,7
29,59,7
27,58,7
27,63,7
27,60,7
29,60,7
28,63,7
28,59,7
29,57,7
27,59,7
28,59,7
28,57,7
28,62,7
27,62,7
29,58,7
28,59,7
29,58,7
28,58,7
33,70,7
35,64,7
35,70,7
34,66,7
33,69,7
35,65,7
35,65,7
34,65,7
34,68,7
35,68,7
33,69,7
34,70,7
33,67,7
33,67,7
33,70,7
35,69,7
33,70,7
33,67,7
34,70,7
34,68,7
33,66,7
33,68,7
35,67,7
35,65,7
34,65,7
33,68,7
35,64,7
34,64,7
35,67,7
33,70,7
33,70,7
34,66,7
35,70,7
35,64,7
34,70,7
33,69,7
33,64,7
33,66,7
34,65,7
34,70,7
36,72,7
38,73,7
38,75,7
36,72,7
37,74,7
37,71,7
36,74,7
37,71,7
38,75,7
36,71,7
37,71,7
38,74,7
36,72,7
38,71,7
36,72,7
37,72,7
38,75,7
38,71,7
36,71,7
36,74,7
38,72,7
37,71,7
36,75,7
37,72,7
36,72,7
38,71,7
38,72,7
38,75,7
38,73,7
38,72,7
37,75,7
36,73,7
36,75,7
38,73,7
38,72,7
38,74,7
36,74,7
36,72,7
38,75,7
38,75,7
25,38,8
24,39,8
25,38,8
26,40,8
25,41,8
24,41,8
26,39,8
25,37,8
26,38,8
26,43,8
24,43,8
26,40,8
26,39,8
24,39,8
26,38,8
25,37,8
24,43,8
25,42,8
24,42,8
24,38,8
24,41,8
26,43,8
26,39,8
24,43,8
26,40,8
24,38,8
24,37,8
25,43,8
24,39,8
26,43,8
25,37,8
26,38,8
25,43,8
24,41,8
26,37,8
24,39,8
24,41,8
25,38,8
26,39,8
25,37,8
28,50,8
27,44,8
27,44,8
27,48,8
28,45,8
27,47,8
28,48,8
29,44,8
29,48,8
29,49,8
29,48,8
29,48,8
29,50,8
29,44,8
29,48,8
28,47,8
28,44,8
28,48,8
27,46,8
27,46,8
27,50,8
27,45,8
28,50,8
29,49,8
29,45,8
27,47,8
28,46,8
29,44,8
27,48,8
29,50,8
28,46,8
27,47,8
29,50,8
28,45,8
27,46,8
27,50,8
27,50,8
27,49,8
27,44,8
29,44,8
34,53,8
34,55,8
34,52,8
35,51,8
35,56,8
35,54,8
34,53,8
34,53,8
33,56,8
33,56,8
34,54,8
33,51,8
34,53,8
34,51,8
33,55,8
35,54,8
34,53,8
34,53,8
34,55,8
33,55,8
35,53,8
33,51,8
33,52,8
34,55,8
35,55,8
33,54,8
34,53,8
33,56,8
34,55,8
35,56,8
35,53,8
34,51,8
35,51,8
35,54,8
34,53,8
35,56,8
35,56,8
35,55,8
34,53,8
35,54,8
36,62,8
37,57,8
36,57,8
37,57,8
38,58,8
37,63,8
38,62,8
38,61,8
36,59,8
36,60,8
36,61,8
37,61,8
37,60,8
38,61,8
38,58,8
38,58,8
38,57,8
37,63,8
36,62,8
38,63,8
36,60,8
37,60,8
36,63,8
38,62,8
37,61,8
37,61,8
36,62,8
37,57,8
37,57,8
38,62,8
36,59,8
37,60,8
36,57,8
36,63,8
38,61,8
38,63,8
37,63,8
38,58,8
38,61,8
38,60,8
39,68,8
42,65,8
40,70,8
39,66,8
40,66,8
39,66,8
39,65,8
39,67,8
42,68,8
39,67,8
40,65,8
41,69,8
42,64,8
42,66,8
39,64,8
39,67,8
39,68,8
40,70,8
42,66,8
42,65,8
40,68,8
40,64,8
42,64,8
42,65,8
39,66,8
40,70,8
41,67,8
42,70,8
41,69,8
39,70,8
40,67,8
41,66,8
42,69,8
39,69,8
41,69,8
40,64,8
41,70,8
42,70,8
40,70,8
42,64,8
29,32,9
28,33,9
29,32,9
29,32,9
29,35,9
27,35,9
29,31,9
27,36,9
27,34,9
27,35,9
28,32,9
28,36,9
28,35,9
28,31,9
27,31,9
27,32,9
27,36,9
28,32,9
29,34,9
28,31,9
29,32,9
27,35,9
28,36,9
27,31,9
27,35,9
29,36,9
27,31,9
27,32,9
29,36,9
28,34,9
29,33,9
29,34,9
28,36,9
27,32,9
29,33,9
27,33,9
27,33,9
27,31,9
29,35,9
29,31,9
33,41,9
34,41,9
35,42,9
33,37,9
35,40,9
33,42,9
33,38,9
34,37,9
34,42,9
35,41,9
35,39,9
35,39,9
33,37,9
35,42,9
33,42,9
35,39,9
35,40,9
33,41,9
35,43,9
34,40,9
33,37,9
33,40,9
33,40,9
35,38,9
34,42,9
34,40,9
33,39,9
33,39,9
35,38,9
34,43,9
35,37,9
33,37,9
34,43,9
33,43,9
35,41,9
33,40,9
33,38,9
34,37,9
35,37,9
34,40,9
38,50,9
36,46,9
36,46,9
38,44,9
37,46,9
36,50,9
37,47,9
36,45,9
38,48,9
37,45,9
38,44,9
38,46,9
37,50,9
37,45,9
37,47,9
36,49,9
37,44,9
37,47,9
37,49,9
37,48,9
37,46,9
36,49,9
38,49,9
36,45,9
36,45,9
36,48,9
37,44,9
37,44,9
37,48,9
38,45,9
36,50,9
36,44,9
38,50,9
37,50,9
38,50,9
37,45,9
37,49,9
38,49,9
37,49,9
36,46,9
42,55,9
41,56,9
42,53,9
39,53,9
41,51,9
41,55,9
41,54,9
39,51,9
41,52,9
41,53,9
39,54,9
39,54,9
41,54,9
42,52,9
39,55,9
39,52,9
39,52,9
40,55,9
42,56,9
39,54,9
40,55,9
42,51,9
41,54,9
42,53,9
39,52,9
42,54,9
40,56,9
39,56,9
41,54,9
39,55,9
41,54,9
41,51,9
40,52,9
40,54,9
42,53,9
40,51,9
40,52,9
41,52,9
40,52,9
39,53,9
45,60,9
45,57,9
45,62,9
44,61,9
44,57,9
46,57,9
45,61,9
46,58,9
43,57,9
43,60,9
45,57,9
45,63,9
45,63,9
44,61,9
45,61,9
43,61,9
44,61,9
45,57,9
45,57,9
45,58,9
44,59,9
46,61,9
45,61,9
46,59,9
44,61,9
45,61,9
46,58,9
43,59,9
46,59,9
45,60,9
44,61,9
46,57,9
45,62,9
44,62,9
44,57,9
45,60,9
43,63,9
44,63,9
44,63,9
44,62,9
32,25,10
32,27,10
30,25,10
31,27,10
32,27,10
32,30,10
31,25,10
32,25,10
31,28,10
30,28,10
32,30,10
32,26,10
30,26,10
32,29,10
32,29,10
31,25,10
32,25,10
30,27,10
31,27,10
30,28,10
31,26,10
30,29,10
30,25,10
31,29,10
32,26,10
30,25,10
30,27,10
32,29,10
32,26,10
31,27,10
31,30,10
31,29,10
31,29,10
32,29,10
30,26,10
32,25,10
30,28,10
30,29,10
32,30,10
31,27,10
33,31,10
34,34,10
33,31,10
35,36,10
34,36,10
34,31,10
34,33,10
34,35,10
33,32,10
35,31,10
34,36,10
33,35,10
33,36,10
33,33,10
35,36,10
34,34,10
35,31,10
35,36,10
33,32,10
35,36,10
34,36,10
34,31,10
35,32,10
33,33,10
35,32,10
33,33,10
33,34,10
34,34,10
33,34,10
34,32,10
34,31,10
35,31,10
33,32,10
33,35,10
34,35,10
34,35,10
34,34,10
34,34,10
33,35,10
35,34,10
37,40,10
38,43,10
36,40,10
37,41,10
37,42,10
38,42,10
36,38,10
38,39,10
38,40,10
37,40,10
37,42,10
38,40,10
36,39,10
36,39,10
38,40,10
36,39,10
37,37,10
37,39,10
36,40,10
38,40,10
38,43,10
37,40,10
36,40,10
37,43,10
38,37,10
38,38,10
36,37,10
36,41,10
36,37,10
37,37,10
38,38,10
37,43,10
36,40,10
36,39,10
37,41,10
38,38,10
37,39,10
37,40,10
36,42,10
38,40,10
39,47,10
40,46,10
39,46,10
42,48,10
39,44,10
42,48,10
42,50,10
42,47,10
39,44,10
42,50,10
39,45,10
42,49,10
40,46,10
41,50,10
39,44,10
39,45,10
40,44,10
40,48,10
42,45,10
41,50,10
42,46,10
39,48,10
39,46,10
42,48,10
41,50,10
41,48,10
40,45,10
39,49,10
39,46,10
39,45,10
40,50,10
40,46,10
39,45,10
42,50,10
40,50,10
40,49,10
40,46,10
42,44,10
42,46,10
41,46,10
46,56,10
43,55,10
43,55,10
45,53,10
44,54,10
43,51,10
45,56,10
45,55,10
43,51,10
45,56,10
46,53,10
46,56,10
44,55,10
44,51,10
46,53,10
43,54,10
45,56,10
46,52,10
46,54,10
44,53,10
43,51,10
45,51,10
46,51,10
44,53,10
44,54,10
44,53,10
44,51,10
45,54,10
46,52,10
45,56,10
45,52,10
43,52,10
45,52,10
44,54,10
44,54,10
45,51,10
45,56,10
44,52,10
45,52,10
43,55,10
34,19,11
33,20,11
34,22,11
35,23,11
35,24,11
33,22,11
34,23,11
33,23,11
33,21,11
33,20,11
34,24,11
35,24,11
33,23,11
35,24,11
33,23,11
33,22,11
34,24,11
34,21,11
35,24,11
35,19,11
35,22,11
33,24,11
34,24,11
33,22,11
35,23,11
35,21,11
33,21,11
35,24,11
33,21,11
33,24,11
34,19,11
34,21,11
33,20,11
34,19,11
33,20,11
34,23,11
34,24,11
35,24,11
35,22,11
34,21,11
38,30,11
38,25,11
38,28,11
38,26,11
38,29,11
38,27,11
38,25,11
37,27,11
38,25,11
38,25,11
36,25,11
38,28,11
36,30,11
37,30,11
36,25,11
36,30,11
38,28,11
36,25,11
38,28,11
37,27,11
37,28,11
38,26,11
36,28,11
38,29,11
38,28,11
38,30,11
38,28,11
37,26,11
37,30,11
36,29,11
37,29,11
36,25,11
37,27,11
38,25,11
37,27,11
36,25,11
36,29,11
38,25,11
37,29,11
37,27,11
40,31,11
42,35,11
40,36,11
40,35,11
42,31,11
42,35,11
39,34,11
40,31,11
41,36,11
41,34,11
39,36,11
42,31,11
41,36,11
42,35,11
40,33,11
41,35,11
40,36,11
40,35,11
41,36,11
40,32,11
42,31,11
40,34,11
42,36,11
41,36,11
42,33,11
41,36,11
39,33,11
40,36,11
39,34,11
42,32,11
40,35,11
40,33,11
41,32,11
42,33,11
42,36,11
40,34,11
42,35,11
42,34,11
41,33,11
42,35,11
45,37,11
43,40,11
45,40,11
43,39,11
46,37,11
45,43,11
44,39,11
43,40,11
45,40,11
46,39,11
43,42,11
44,38,11
44,41,11
43,40,11
43,42,11
45,38,11
46,37,11
44,40,11
43,39,11
46,37,11
43,41,11
45,43,11
44,39,11
44,42,11
46,38,11
44,38,11
43,39,11
44,42,11
43,43,11
46,38,11
46,39,11
46,39,11
45,42,11
45,40,11
45,41,11
45,41,11
44,43,11
43,40,11
45,38,11
44,41,11
36,14,12
36,15,12
37,16,12
38,18,12
36,16,12
36,18,12
38,14,12
38,15,12
38,15,12
36,16,12
37,16,12
37,17,12
37,14,12
37,13,12
37,15,12
36,16,12
38,15,12
37,17,12
37,14,12
38,18,12
36,15,12
38,18,12
36,18,12
38,14,12
36,16,12
37,13,12
37,15,12
36,18,12
36,14,12
36,17,12
36,16,12
38,15,12
36,16,12
38,16,12
36,17,12
38,14,12
36,18,12
38,14,12
37,15,12
36,17,12
42,20,12
41,22,12
40,24,12
41,20,12
41,24,12
40,23,12
40,24,12
41,19,12
39,23,12
42,20,12
40,20,12
42,20,12
42,23,12
39,20,12
39,23,12
41,21,12
39,19,12
40,21,12
40,24,12
42,22,12
39,22,12
42,20,12
40,24,12
40,22,12
39,23,12
41,24,12
40,21,12
40,24,12
39,19,12
40,22,12
41,20,12
42,23,12
39,19,12
42,19,12
41,20,12
40,19,12
41,19,12
42,19,12
42,20,12
39,19,12
43,28,12
44,28,12
45,26,12
43,30,12
43,25,12
44,26,12
46,28,12
46,29,12
43,30,12
46,26,12
46,28,12
46,25,12
43,29,12
44,29,12
45,26,12
46,27,12
45,25,12
43,30,12
46,28,12
43,25,12
45,26,12
46,25,12
43,25,12
46,30,12
43,26,12
43,29,12
43,25,12
45,30,12
43,29,12
43,27,12
44,30,12
46,25,12
45,29,12
46,29,12
46,27,12
46,29,12
45,26,12
44,27,12
43,30,12
46,28,12
50,35,12
47,33,12
48,36,12
48,31,12
48,36,12
48,34,12
49,33,12
49,36,12
49,34,12
48,32,12
48,34,12
47,32,12
48,33,12
48,34,12
50,33,12
48,34,12
50,35,12
48,34,12
50,36,12
49,33,12
48,31,12
47,33,12
50,36,12
48,33,12
50,33,12
48,34,12
50,34,12
50,34,12
48,33,12
47,35,12
48,31,12
49,32,12
50,32,12
48,36,12
47,34,12
47,32,12
50,31,12
48,36,12
47,34,12
47,32,12
41,8,13
42,11,13
39,10,13
42,8,13
42,8,13
41,8,13
41,9,13
42,7,13
42,7,13
42,8,13
39,9,13
42,12,13
40,10,13
40,12,13
40,11,13
39,8,13
41,12,13
40,10,13
39,12,13
39,7,13
39,12,13
39,9,13
42,11,13
39,9,13
39,8,13
39,9,13
42,12,13
42,12,13
40,10,13
42,12,13
41,8,13
41,11,13
40,10,13
42,8,13
41,11,13
39,9,13
41,11,13
40,8,13
41,11,13
42,11,13
43,14,13
45,15,13
45,13,13
44,17,13
44,14,13
45,18,13
43,16,13
43,18,13
45,16,13
44,18,13
45,18,13
44,16,13
43,13,13
46,17,13
46,14,13
46,14,13
46,14,13
45,17,13
45,18,13
43,15,13
43,13,13
45,13,13
44,17,13
45,16,13
43,18,13
43,17,13
44,13,13
43,18,13
46,14,13
43,18,13
44,18,13
45,17,13
46,15,13
43,15,13
43,16,13
44,13,13
46,14,13
44,17,13
43,13,13
45,18,13
47,23,13
47,23,13
50,23,13
47,24,13
48,23,13
50,19,13
50,22,13
50,23,13
49,21,13
48,20,13
47,22,13
47,19,13
50,24,13
47,23,13
50,21,13
47,23,13
48,22,13
50,24,13
48,22,13
49,19,13
48,23,13
49,22,13
49,22,13
48,24,13
49,21,13
47,22,13
48,19,13
49,24,13
49,20,13
47,22,13
50,23,13
50,23,13
48,19,13
47,24,13
47,21,13
50,22,13
48,19,13
49,23,13
48,24,13
50,24,13
55,25,13
54,26,13
54,26,13
51,27,13
53,30,13
51,27,13
51,27,13
51,29,13
52,30,13
52,25,13
54,29,13
54,25,13
53,26,13
54,29,13
54,27,13
53,27,13
51,30,13
54,27,13
53,30,13
53,26,13
55,28,13
51,30,13
55,27,13
55,29,13
55,25,13
51,30,13
53,27,13
55,30,13
54,25,13
53,26,13
52,29,13
55,30,13
54,25,13
52,28,13
52,29,13
51,26,13
52,25,13
53,28,13
53,28,13
52,29,13
45,7,14
44,9,14
45,10,14
45,8,14
43,12,14
45,11,14
46,7,14
43,9,14
44,12,14
46,7,14
46,11,14
46,12,14
45,12,14
43,8,14
46,8,14
44,11,14
46,10,14
45,8,14
44,12,14
46,7,14
45,11,14
43,10,14
46,11,14
43,7,14
43,9,14
44,8,14
43,7,14
44,12,14
44,11,14
46,7,14
44,8,14
46,7,14
46,11,14
46,11,14
44,7,14
46,7,14
44,8,14
44,12,14
44,12,14
46,9,14
48,16,14
48,16,14
49,14,14
47,14,14
47,13,14
48,17,14
49,16,14
50,13,14
49,16,14
48,17,14
48,16,14
48,17,14
48,17,14
49,13,14
47,13,14
49,15,14
49,17,14
47,13,14
47,16,14
49,15,14
50,15,14
47,13,14
47,17,14
49,16,14
47,17,14
48,17,14
50,13,14
49,17,14
48,16,14
48,13,14
49,15,14
50,14,14
49,13,14
48,16,14
47,16,14
48,16,14
49,15,14
50,15,14
50,16,14
50,15,14
53,21,14
54,22,14
51,19,14
52,19,14
54,18,14
52,18,14
54,22,14
52,21,14
51,21,14
55,18,14
52,22,14
54,20,14
51,20,14
54,20,14
54,20,14
54,20,14
53,22,14
54,21,14
55,18,14
55,19,14
54,18,14
54,20,14
51,19,14
54,20,14
52,20,14
52,22,14
53,21,14
54,20,14
54,20,14
53,21,14
51,20,14
54,20,14
54,20,14
53,22,14
52,22,14
54,19,14
52,22,14
54,22,14
52,20,14
55,18,14
54,13,15
53,17,15
53,15,15
52,15,15
54,16,15
51,16,15
55,13,15
54,15,15
52,16,15
52,13,15
52,17,15
55,13,15
53,13,15
55,15,15
51,15,15
53,15,15
54,13,15
54,16,15
55,13,15
55,16,15
55,16,15
54,14,15
55,14,15
51,14,15
51,17,15
54,13,15
53,15,15
52,17,15
51,15,15
53,15,15
55,14,15
55,16,15
55,17,15
54,16,15
55,17,15
52,14,15
54,17,15
55,16,15
52,13,15
51,16,15
50,7,15
49,7,15
48,11,15
47,10,15
47,11,15
47,8,15
47,7,15
49,7,15
50,12,15
47,9,15
50,10,15
48,8,15
50,11,15
49,12,15
49,12,15
49,7,15
48,12,15
50,12,15
47,7,15
50,11,15
50,11,15
49,11,15
47,11,15
47,7,15
49,10,15
48,8,15
47,7,15
50,10,15
48,7,15
50,7,15
49,11,15
49,10,15
47,12,15
47,8,15
50,7,15
50,8,15
48,9,15
48,12,15
50,7,15
49,9,15
54,6,16
54,10,16
53,8,16
52,1,16
51,1,16
51,1,16
53,5,16
53,10,16
53,10,16
54,9,16
54,1,16
52,9,16
51,1,16
